"","FLOWTRUTH","FLOWSIM","FLOWERROR","OPTFLOW","ERRORCONDITION","VOLTRUTH","VOLSIM","VOLERROR","OPTVOL","VOLERRORCONDITION","COEFOFVAR","HSD"
"1503",8.08354581112398,6.85495999268098,1.228585818443,0.485012748667439,0,22.9169825400759,16.3040795161422,6.61290302393376,1.37501895240456,0,0.06,0.075
"1504",2.48919463476055,0.803224121653429,1.68597051310712,0.149351678085633,0,23.2272726345805,7.51653199302129,15.7107406415592,1.39363635807483,0,0.06,0.075
"1505",9.29651272155291,7.86554582440597,1.43096689714694,0.557790763293175,0,1.04677211693837,2.69027150292044,-1.64349938598207,0.0628063270163021,1,0.06,0.075
"1506",3.20977753679642,3.76382078041397,-0.554043243617554,0.192586652207785,0,6.72993613305271,7.99934746056407,-1.26941132751135,0.403796167983163,0,0.06,0.075
"1507",2.8671218202506,2.31946467932977,0.547657140920829,0.172027309215036,0,1.03572575787549,-0.381627908872552,1.41735366674805,0.0621435454725296,1,0.06,0.075
"1508",6.72045027957134,7.34373664830836,-0.623286368737027,0.40322701677428,0,28.6225584292704,29.4637728948465,-0.841214465576069,1.71735350575622,0,0.06,0.075
"1509",1.12298951732639,0.887642409602079,0.235347107724313,0.0673793710395835,0,11.5756524197369,8.9946520825944,2.58100033714247,0.694539145184212,0,0.06,0.075
"1510",3.19237918568964,3.83299627598012,-0.640617090290482,0.191542751141378,0,21.4459828473975,26.2202330507248,-4.77425020332728,1.28675897084385,0,0.06,0.075
"1511",8.37798639996157,7.51090175926767,0.867084640693897,0.502679183997694,0,97.1582310174166,87.8702083350703,9.28802268234622,5.82949386104499,0,0.06,0.075
"1512",4.67311753317027,5.17468716956443,-0.501569636394161,0.280387051990216,0,13.7722266574445,15.0182899677511,-1.2460633103067,0.826333599446667,0,0.06,0.075
"1513",4.20691442006245,2.91916884972567,1.28774557033678,0.252414865203747,0,25.1661747307482,16.6431217162101,8.52305301453815,1.50997048384489,0,0.06,0.075
"1514",3.35178468241179,4.4377768671081,-1.08599218469631,0.201107080944708,0,12.6535148014444,16.5513185906851,-3.89780378924067,0.759210888086667,0,0.06,0.075
"1515",5.69022388109445,5.19608269354203,0.494141187552422,0.341413432865667,0,20.7205659475463,19.9961475362921,0.724418411254202,1.24323395685278,0,0.06,0.075
"1516",4.0415885155581,3.42726480785348,0.614323707704613,0.242495310933486,0,17.5396529618523,13.3842456056658,4.15540735618655,1.05237917771114,0,0.06,0.075
"1517",7.00340008877476,6.94409463263159,0.0593054561431723,0.420204005326486,1,4.64866143813146,8.62223106782281,-3.97356962969135,0.278919686287887,1,0.06,0.075
"1518",5.29602021965241,5.46064954808389,-0.164629328431475,0.317761213179145,1,29.9369587099111,31.0285271800953,-1.09156847018422,1.79621752259467,0,0.06,0.075
"1519",3.81651695926822,4.80231906231614,-0.985802103047921,0.228991017556093,0,23.4868928083952,27.9998155690754,-4.5129227606802,1.40921356850371,0,0.06,0.075
"1520",5.34268419757069,6.08133784626662,-0.738653648695928,0.320561051854241,0,26.1190799318648,29.2339676019324,-3.11488767006763,1.56714479591189,0,0.06,0.075
"1521",3.18142902686003,3.16299869504568,0.0184303318143479,0.190885741611602,1,15.504785134148,16.8641991802402,-1.35941404609215,0.930287108048881,0,0.06,0.075
"1522",5.17054600596587,5.20184685045443,-0.0313008444885581,0.310232760357952,1,42.9200274480188,43.2786034937583,-0.358576045739525,2.57520164688113,0,0.06,0.075
"1523",5.9217154302616,5.89666964731824,0.0250457829433639,0.355302925815696,1,47.0465917246683,44.5503441420155,2.49624758265281,2.8227955034801,0,0.06,0.075
"1524",6.69270402196307,6.05070172538127,0.6420022965818,0.401562241317784,0,20.1215551670105,18.9421443117235,1.17941085528695,1.20729331002063,0,0.06,0.075
