"H","G","FLOW","LOGFLOW","NGATE","MODEL1","MODEL2","MODEL3","MODEL4","MODEL5","MODEL6","MODEL7","MODEL8"
0.71,5,5.39,1.68454538492091,1,1.67716289942404,1.78393764931012,1.67831550449933,2.34607074031772,1.68271458901964,2.35992928446604,1.78645578059155,1.49644924424659
0.75,5,5.55,1.71379792775834,1,1.70383214571854,1.81279174685782,1.7048750870163,2.40441626603282,1.70971264262996,2.41605704708753,1.81345383420005,1.51453065994071
0.79,5,5.7,1.7404661748405,1,1.72911533604829,1.84014623719609,1.73005431302216,2.45972945393677,1.73530755147833,2.46926773363906,1.83904874304669,1.53167234701269
0.83,5,5.85,1.76644166124377,1,1.75314945283964,1.86614932489914,1.75398960167237,2.51230998672739,1.75963798685862,2.51984963562404,1.86337917842534,1.54796717783568
0.92,5,6.13,1.81319474994812,1,1.80324310523735,1.92034684952518,1.80387726927803,2.62190215336979,1.81034924798823,2.62527611073226,1.91409043955153,1.58193004812598
1,5,6.4,1.85629799036563,1,1.84381592435059,1.9642435561494,1.84428325320741,2.71066515907175,1.85142229270216,2.71066515903626,1.9551634842627,1.6094379124341
1.08,5,6.67,1.89761985992753,1,1.88126454690074,2.00476011954069,1.88157788725085,2.79259321755031,1.88933262237841,2.78947906227844,1.99307381393639,1.63482761051647
1.17,5,6.91,1.93296963777958,1,1.92021268355935,2.04689904322974,1.9203658694099,2.87780183139248,1.92876095379503,2.87144882418259,2.03250214535035,1.66123396042449
1.25,5,7.15,1.96711235670592,1,1.9523957785769,2.0817187060267,1.95241662773773,2.94821025528279,1.96134083681967,2.93918096395224,2.06508202837279,1.68305369664463
1.33,5,7.39,2.00012773496011,1,1.98258169998595,2.11437757877045,1.9824784248227,3.01424937143767,1.99189892291925,3.00270987709244,2.09564011447031,1.70351937411748
1.42,5,7.62,2.03077636969855,1,2.01444273287351,2.14884879482044,2.01420844533803,3.08395320532644,2.02415277308358,3.06976420892621,2.12789396463246,1.72512075623839
1.5,5,7.84,2.05923883436232,1,2.04111197916801,2.17770289236813,2.040768027855,3.14229873104154,2.05115082669389,3.12589197154769,2.15489201824096,1.74320217193251
0.08,6,2.16,0.770108221696074,1,0.745717073793708,0.762967406945664,0.749151537800884,0.22089347400701,0.737394209033183,0.258367250182462,0.855366678963204,0.958513364831599
0.1,6,2.41,0.879626747502564,1,0.854218736340437,0.881576358626089,0.85746342928876,0.440860293094605,0.847312753150686,0.475023329011515,0.965285223073296,1.03212914904213
0.13,6,2.63,0.966983846189673,1,0.981791138589643,1.02103255255874,0.984812705465174,0.699489468606411,0.976551074441532,0.729759853681926,1.09452354435543,1.11868397423803
0.15,6,2.84,1.04380405217311,1,1.05137271222423,1.09709588017382,1.05427257986866,0.840553089755232,1.04704128714242,0.86870031365812,1.16501375705156,1.16589340854054
0.17,6,3.04,1.11185751541813,1,1.11223223077227,1.16362466439083,1.11502565419267,0.963934376198196,1.10869554678671,0.990224577328868,1.22666801669169,1.20718513697521
0.19,6,3.21,1.16627093714192,1,1.16631475413537,1.22274515388164,1.16901358639943,1.07357657294599,1.16348431306678,1.09821653957169,1.28145678296808,1.24387883618691
0.21,6,3.37,1.21491274436427,1,1.21497948848643,1.27594316937472,1.21759320538959,1.17223521619338,1.21278454150734,1.19539026275974,1.33075701140531,1.27689669507094
0.23,6,3.52,1.25846098961001,1,1.25921374541217,1.32429799380024,1.26175009592685,1.26191189544672,1.25759643661819,1.28371721029678,1.37556890651313,1.30690858093634
0.25,6,3.67,1.30019166206648,1,1.29975734679534,1.36861836589902,1.30222278593426,1.34410646114538,1.29866948133212,1.36467465823913,1.4166419512243,1.33441644524446
0.27,6,3.82,1.34025042261848,1,1.33717900144508,1.40952597158885,1.33957898954057,1.41997186398889,1.33657981100837,1.43939820412228,1.454552280898,1.35980614332683
0.29,6,3.95,1.37371557891303,1,1.37192531766289,1.44750902221332,1.37426453392259,1.49041351874374,1.37177986603484,1.50877963523412,1.48975233592209,1.38338068823945
0.31,6,4.08,1.40609698841607,1,1.40435343385991,1.4829579248091,1.40663593285093,1.55615545671441,1.40463144855612,1.57353208541923,1.52260391844115,1.40538238985656
0.33,6,4.2,1.43508452528932,1,1.4347534281037,1.51618977917624,1.43698275704219,1.61778575690641,1.43542842465792,1.63423478245346,1.55340089454088,1.42600805921244
0.35,6,4.32,1.46325540225602,1,1.46336412305755,1.54746565509992,1.46554341145519,1.67578858758353,1.46441273569705,1.69136460734075,1.58238520557805,1.44541973177486
0.38,6,4.44,1.49065437644413,1,1.50335170204354,1.59117820947414,1.50546105155706,1.75685592190917,1.50492249713072,1.77121178997025,1.62289496700899,1.47255034817871
0.4,6,4.56,1.51732262352629,1,1.52829263215678,1.6184424698111,1.530358359604,1.80741899102097,1.53018912127856,1.82101382980864,1.64816159115513,1.48947217302573
0.42,6,4.68,1.54329810992956,1,1.55201643639461,1.64437622496723,1.55404067054721,1.85551456515656,1.55422272557128,1.8683855131583,1.67219519544623,1.50556820706274
0.46,6,4.9,1.58923520511658,1,1.59625069332034,1.69273104939274,1.59819756108448,1.9451912444099,1.59903462068212,1.95671246069534,1.71700709055405,1.53558009292813
0.5,6,5.11,1.63119940421561,1,1.63679429470351,1.73705142149152,1.63867025109188,2.02738581010857,1.64010766539606,2.0376699086377,1.75808013526522,1.56308795723626
0.54,6,5.32,1.67147330335355,1,1.67421594935325,1.77795902718135,1.6760264546982,2.10325121295207,1.67801799507231,2.11239345452084,1.79599046493891,1.58847765531863
0.58,6,5.52,1.708377860289,1,1.70896226557107,1.81594207780582,1.71071199908022,2.17369286770693,1.71321805009878,2.18177488563268,1.83119051996301,1.61205220023124
0.63,6,5.72,1.74396880539171,1,1.7491704122784,1.85989574651495,1.75084982112711,2.25520736181719,1.75395125956301,2.26206249780491,1.87192372942449,1.63933246656115
0.67,6,5.91,1.77664583141801,1,1.77910241655984,1.89261601610517,1.78072947387759,2.31588889992605,1.78427413440115,2.32183071265892,1.90224660426058,1.65964061591528
0.71,6,6.09,1.80664808172181,1,1.80729822963413,1.92343836252846,1.80887597204576,2.37305063522083,1.81283814577747,2.37813210156567,1.93081061563499,1.67877080104054
0.75,6,6.27,1.83577635464483,1,1.8339482705873,1.95257094303925,1.83547940167178,2.42707860676919,1.83983619938779,2.4313468932843,1.95780866924348,1.69685221673467
0.79,6,6.44,1.86252854011626,1,1.8592132537171,1.98018944300424,1.86070019596162,2.47829863273856,1.86543110823616,2.48179600206387,1.98340357809013,1.71399390380665
0.83,6,6.61,1.88858365386359,1,1.88323006280461,2.006443497382,1.88467499928458,2.52698821938281,1.88976154361645,2.52975275738681,2.00773401346878,1.73028873462964
0.92,6,6.92,1.93441576962958,1,1.93328764122852,2.06116410498525,1.9346450262421,2.62847059337309,1.94047280474606,2.62970771109391,2.05844527459496,1.76425160491993
1,6,7.23,1.97823903617067,1,1.97383124261169,2.10548447708402,1.9751177162495,2.71066515907175,1.98154584946,2.71066515903626,2.09951831930613,1.79175946922805
1.08,6,7.52,2.01756613796175,1,2.01125289726143,2.14639208277385,2.01247391985582,2.78653056191526,2.01945617913624,2.7853887049194,2.13742864897983,1.81714916731042
1.17,6,7.81,2.05540496385159,1,2.05017298617357,2.1889377068392,2.05132593694021,2.86543375985403,2.05888451055286,2.86310432377226,2.17685698039379,1.84355551721844
1.25,6,8.08,2.089391872533,1,2.08233290515841,2.22409342876445,2.08342960773738,2.93063197815934,2.0914643935775,2.92732123786531,2.20943686341623,1.86537525343859
1.33,6,8.34,2.12106321637066,1,2.11249708876065,2.25706750594798,2.11354103372349,2.99178421639809,2.12202247967708,2.98755306829948,2.23999494951375,1.88584093091143
1.42,6,8.6,2.15176220325946,1,2.1443351775423,2.29187141812096,2.14532343720338,3.05632998418401,2.15427632984141,3.05112735196424,2.2722487996759,1.90744231303234
1.5,6,8.85,2.18041745901984,1,2.17098521849548,2.32100399863175,2.1719268668294,3.11035795573238,2.18127438345173,3.10434214368287,2.2992468532844,1.92552372872646
0.08,7,2.41,0.879626747502564,1,0.86695673202751,0.876545902328992,0.86831436172581,0.413045962938972,0.857813023982759,0.392605724541111,0.981487696614208,1.11266404465886
0.1,7,2.69,0.989541193613748,1,0.975406710477892,0.996052473015951,0.976804770171245,0.616036457641615,0.967731568100263,0.597402077283242,1.0914062407243,1.18627982886939
0.13,7,2.94,1.07840958135059,1,1.10291834440176,1.13656405550469,1.10436394024775,0.85470547372068,1.09696988939111,0.838194357124457,1.22064456200643,1.27283465406529
0.15,7,3.18,1.15688119679209,1,1.1724667732838,1.21320302170016,1.17393829668345,0.984882262930614,1.16746010209199,0.96952923406502,1.29113477470256,1.3200440883678
0.17,7,3.39,1.22082992139236,1,1.23329730177634,1.28023528816155,1.23479150270899,1.09874138257416,1.22911436173628,1.08440127506175,1.3527890343427,1.36133581680247
0.19,7,3.58,1.27536280041261,1,1.28735406326369,1.33980319476793,1.28886841647881,1.19992175082441,1.28390312801636,1.18648177108257,1.40757780061908,1.39802951601417
0.21,7,3.76,1.3244189574018,1,1.33599561646933,1.39340380676946,1.33752810318511,1.29096624054586,1.33320335645692,1.27833621707293,1.45687802905632,1.4310473748982
0.23,7,3.93,1.36863942588117,1,1.38020880268017,1.44212457498629,1.3817577720078,1.37372196507028,1.37801525156776,1.36182815878163,1.50168992416414,1.4610592607636
0.25,7,4.1,1.41098697371026,1,1.42073309136941,1.48678035860173,1.42229716809322,1.44957302125342,1.4190882962817,1.43835400636233,1.54276296887531,1.48856712507172
0.27,7,4.27,1.45161382724053,1,1.45813692044524,1.52799754838162,1.45971494126242,1.51958337880597,1.45699862595795,1.50898719488645,1.580673298549,1.51395682315409
0.29,7,4.42,1.48613969608961,1,1.49286668547008,1.56626805039726,1.49445765349341,1.5845885755246,1.49219868098442,1.57457069531962,1.6158733535731,1.5375313680667
0.31,7,4.56,1.51732262352629,1,1.52527935473437,1.60198522624123,1.52688240615391,1.64525676433021,1.5250502635057,1.63577860465084,1.64872493609216,1.55953306968382
0.33,7,4.68,1.54329810992956,1,1.55566486812879,1.63546857548865,1.55727924722375,1.70213063820146,1.5558472396075,1.69315844380149,1.67952191219188,1.58015873903969
0.35,7,4.81,1.57069708411767,1,1.58426193455493,1.66698114367102,1.58588697459488,1.75565699886866,1.58483155064663,1.74716098937024,1.70850622322906,1.59957041160212
0.38,7,4.94,1.59736533119983,1,1.62423046570482,1.71102450966675,1.62587040595536,1.83046781973358,1.62534131208029,1.82263734741953,1.74901598466,1.62670102800596
0.4,7,5.07,1.62334081760309,1,1.64915951536016,1.73849510281359,1.65080874912433,1.87712859545994,1.65060793622813,1.86971322995717,1.77428260880613,1.64362285285298
0.42,7,5.19,1.6467336971778,1,1.67287201891046,1.76462512166827,1.67453009266165,1.92151230945502,1.67464154052085,1.91449179340989,1.79831621309723,1.65971888689
0.46,7,5.43,1.69193913394584,1,1.7170852051213,1.81334588988511,1.71875976148434,2.00426803397944,1.7194534356317,1.99798373511859,1.84312810820505,1.68973077275539
0.5,7,5.67,1.73518911773966,1,1.75760949381054,1.85800167350054,1.75929915756977,2.08011909016258,1.76052648034564,2.0745095826993,1.88420115291622,1.71723863706352
0.54,7,5.91,1.77664583141801,1,1.79501332288638,1.89921886328043,1.79671693073896,2.15012944771513,1.79843681002188,2.14514277122341,1.92211148258992,1.74262833514588
0.58,7,6.14,1.81482474215905,1,1.82974308791121,1.93748936529608,1.83145964296995,2.21513464443376,1.83363686504836,2.21072627165658,1.95731153761401,1.7662028800585
0.63,7,6.36,1.85002837735203,1,1.86993208171637,1.98177567035248,1.87166361917385,2.29035811474402,1.87437007451258,2.28661895019167,1.99804474707549,1.79348314638841
0.67,7,6.57,1.88251383249652,1,1.89984982807257,2.01474356320778,1.9015925188226,2.346356448907,1.90469294935072,2.34311546059731,2.02836762191159,1.81379129574254
0.71,7,6.77,1.91250108692418,1,1.92803221024557,2.04579916963028,1.9297854073469,2.39910662720061,1.93325696072705,2.3963349186653,2.05693163328599,1.8329214808678
0.75,7,6.97,1.94161522477243,1,1.95466955661645,2.07515222218475,1.95643268408197,2.44896489545158,1.96025501433737,2.44663673948108,2.08392968689449,1.85100289656193
0.79,7,7.16,1.96850998097255,1,1.97992250492768,2.10297973580469,1.9816950466558,2.49623192623982,1.98584992318574,2.49432427048868,2.10952459574113,1.86814458363391
0.83,7,7.35,1.99470031322475,1,2.00392787375663,2.12943247786895,2.00570936465151,2.54116380878819,2.01018035856603,2.53965587914959,2.13385503111978,1.88443941445689
0.92,7,7.7,2.04122032885964,1,2.05396160756243,2.18456720478393,2.05576175096088,2.63481410288861,2.06089161969563,2.63413931145556,2.18456629224597,1.91840228474719
1,7,8.05,2.08567209143047,1,2.09448589625167,2.22922298839936,2.09630114704631,2.71066515907175,2.10196466440957,2.71066515903626,2.22563933695714,1.94591014905531
1.08,7,8.39,2.12704052047911,1,2.13188972532751,2.27044017817925,2.13371892021551,2.7806755166243,2.13987499408582,2.78129834756037,2.26354966663083,1.97129984713768
1.17,7,8.7,2.16332302566054,1,2.17079127489585,2.31330778267074,2.17263497222524,2.85348922211701,2.17930332550244,2.85475982336194,2.30297799804479,1.9977061970457
1.25,7,9,2.19722457733622,1,2.20293587470205,2.34872955908632,2.20479155549174,2.91365565377439,2.21188320852708,2.91546151177839,2.33555788106723,2.01952593326585
1.33,7,9.29,2.22893855282575,1,2.23308568978186,2.38195318032182,2.23495261037899,2.97008836096063,2.24244129462666,2.97239625950653,2.36611596716475,2.03999161073869
1.42,7,9.58,2.25967759198277,1,2.2649086126867,2.4170204845291,2.26678739682344,3.02965269610977,2.27469514479098,3.03249049500226,2.3983698173269,2.0615929928596
1.5,7,9.86,2.28848616861454,1,2.29154595905758,2.44637353708357,2.29343467355851,3.07951096436075,2.3016931984013,3.08279231581804,2.4253678709354,2.07967440855372
0.08,8,2.61,0.959350221334602,1,0.979908721316416,0.979158694848024,0.979279957013656,0.598385038419392,0.970008318340695,0.52684419889976,1.09346890101122,1.24619543728338
0.1,8,2.9,1.06471073699243,1,1.08833352325369,1.09932670174493,1.08794888241665,0.785001161475582,1.0799268624582,0.719780825554968,1.20338744512131,1.31981122149391
0.13,8,3.16,1.15057202759882,1,1.21581555552739,1.24061597744367,1.21571794639324,1.00441777277827,1.20916518374904,0.946628860566989,1.33262576640344,1.40636604668981
0.15,8,3.42,1.22964055107451,1,1.28534783883746,1.3176791193731,1.28540678486116,1.12409375933049,1.27965539644993,1.07035815447192,1.40311597909958,1.45357548099232
0.17,8,3.66,1.29746314741327,1,1.3461642456066,1.38508239111074,1.34636012258823,1.22876835265859,1.34130965609422,1.17857797279464,1.46477023873971,1.49486720942699
0.19,8,3.87,1.35325450704169,1,1.40020845789124,1.44497998980145,1.40052601792112,1.32178693503073,1.3960984223743,1.27474700259345,1.51955900501609,1.53156090863869
0.21,8,4.07,1.4036429994545,1,1.4488387190273,1.4988772665424,1.44926577234354,1.40548725667552,1.44539865081485,1.36128217138612,1.56885923345333,1.56457876752272
0.23,8,4.26,1.44926916028128,1,1.49304164120787,1.54786769089689,1.49356821945166,1.48156743222303,1.4902105459257,1.43993910726648,1.61367112856115,1.59459065338812
0.25,8,4.45,1.49290409617815,1,1.5335565222393,1.59277063207108,1.53417432161511,1.55129990937843,1.53128359063964,1.51203335448554,1.65474417327232,1.62209851769624
0.27,8,4.63,1.53255686809814,1,1.57095166806774,1.63421594773255,1.57165366434719,1.61566283198411,1.56919392031589,1.57857618565061,1.69265450294601,1.64748821577861
0.29,8,4.79,1.56653041142282,1,1.60567337062547,1.67269826651827,1.60645354442715,1.67542433859015,1.60439397534236,1.64036175540512,1.72785455797011,1.67106276069123
0.31,8,4.95,1.5993875765806,1,1.63807851533324,1.70861312716973,1.63893165081981,1.73119868509011,1.63724555786363,1.69802512388245,1.76070614048917,1.69306446230834
0.33,8,5.11,1.63119940421561,1,1.66845697477258,1.74228179760489,1.66937850876824,1.78348478775017,1.66804253396543,1.75208210514952,1.7915031165889,1.71369013166422
0.35,8,5.27,1.66203036255327,1,1.69704740242914,1.77396877924038,1.69803330909749,1.83269340672346,1.69702684500456,1.80295737139974,1.82048742762607,1.73310180422664
0.38,8,5.42,1.69009581545155,1,1.73700665493958,1.81825591323071,1.73808253171658,1.90146955987739,1.73753660643823,1.87406290486881,1.86099718905701,1.76023242063049
0.4,8,5.57,1.71739505393919,1,1.76192991735038,1.84587854860343,1.76306191000758,1.9443664111689,1.76280323058607,1.91841263010569,1.88626381320314,1.77715424547751
0.42,8,5.72,1.74396880539171,1,1.78563691607564,1.87215318997166,1.786822286139,1.98516988152218,1.78683683487879,1.96059807366148,1.91029741749424,1.79325027951452
0.46,8,6,1.79175946922805,1,1.82983983825621,1.92114361432614,1.83112473324712,2.06125005706969,1.83164872998963,2.03925500954185,1.95510931260207,1.82326216537991
0.5,8,6.26,1.83418018511201,1,1.87035471928765,1.96604655550033,1.87173083541057,2.13098253422509,1.87272177470357,2.1113492567609,1.99618235731323,1.85077002968804
0.54,8,6.52,1.87487437593856,1,1.90774986511609,2.0074918711618,1.90921017814265,2.19534545683077,1.91063210437982,2.17789208792598,2.03409268698693,1.87615972777041
0.58,8,6.76,1.91102289005487,1,1.94247156767381,2.04597418994753,1.94401005822261,2.25510696343681,1.94583215940629,2.23967765768048,2.06929274201102,1.89973427268302
0.63,8,7,1.94591014905531,1,1.98265123165942,2.09050560759983,1.98428018858352,2.32426247937708,1.98656536887052,2.31117540257843,2.11002595147251,1.92701453901293
