"","LATID","GATENUM","FLOWERROR","VOLTRUTH"
"272"," 15-1",31,2.81916122290472,27.7882487045882
"273"," 15-1",32,2.74808911361725,28.867974733168
"274"," 15-1a",4,1.33471467124758,28.7399888402047
"275"," 15-1a",5,1.38425037270671,28.3296112145989
"276"," 15-1b",6,1.41383883257943,28.5881079622589
"277"," 15-1b",7,1.34617579874283,28.2064608587899
"278"," 15-1b",8,1.5087906964154,28.6266545154397
"279"," 15-1b",9,1.56033815595585,29.3766973739396
"280"," 15-1b",10,1.60868881213802,28.364895015806
"281"," 15-1b",11,1.71253428872045,28.7325596893164
"282"," 15-1f",21,2.19210225744365,28.0677532771781
"283"," 15-1f",22,2.16918530269253,28.9913079541688
"284"," 15-2",1,1.26774910725884,27.8544967344091
"285"," 15-2",2,1.27714416690556,29.7461407625501
"286"," 15-2",3,1.3225324617468,28.7089445354623
"287"," 16-1",1,1.27079980155798,28.4249288058506
"288"," 16-1",2,1.35134634277912,27.4445174736487
"289"," 16-1",3,1.29043468542166,28.2587585138479
"290"," 16-1",4,1.31293281522064,28.4997279503758
"291"," 16-1",5,1.34578672507348,28.6756803362296
"292"," 16-1",6,1.42211349927986,29.1908327270861
"293"," 16-1",7,1.43231504633612,27.8500293006329
"294"," 16-1",8,1.45579585213256,29.0632983907628
"295"," 16-1",9,1.55807183601851,28.8671017222511
"296"," 16-1",10,1.6455355282927,28.5728608540532
"297"," 16-1",11,1.68603734823665,27.9318908782836
"298"," 16-1",12,1.6909703250963,27.7467885896687
"299"," 16-1",13,1.78369161275637,28.5348142567604
"300"," 16-1",14,1.78292850511046,28.1602594432407
"301"," 16-1a",1,1.30374459198528,29.4436567336618
"302"," 16-1a",2,1.27396742337591,27.1946288603294
"303"," 16-1a",3,1.2760590264078,28.9524018154816
"304"," 16-1a",4,1.28500046144272,28.0190974319787
"305"," 16-1a",5,1.3576369125775,28.9916664731635
"306"," 16-1b",3,1.29473141239474,28.5382017925198
"307"," 16-1b",4,1.34650803284327,28.7022840313713
"308"," 16-1b",5,1.35235925038218,28.4883275056866
"309"," 16-4",1,1.29236408622664,28.3074460445385
"310"," 16-4",2,1.32556815137718,28.4814712439914
"311"," 16-4",3,1.32847263597177,27.8345088907705
"312"," 16-4",4,1.38575262690013,28.8708595484584
"313"," 16-4",5,1.35184790969522,27.751354897217
"314"," 16-4",6,1.42216202290323,27.2292571832116
"315"," 16-4",7,1.52738092399847,28.5574299298065
"316"," 16-4",8,1.5248941039238,28.3936554618334
"317"," 16-4",9,1.52447437404634,28.0456702785631
"318"," 16-4",10,1.53439962600868,28.4107506165588
"319"," 16-4",11,1.60159320848257,28.0790280024783
"320"," 16-4",12,1.71210376854798,27.6035682386543
"321"," 16-4",13,1.74420243822755,28.7172769117696
"322"," 16-4",14,1.74542873343432,27.3136193438496
"323"," 16-4",15,1.83318318628373,28.7927608524374
"324"," 16-4",16,1.86923655862489,28.1650307783619
"325"," 16-4",17,1.8965976378203,26.1333055864908
"326"," 16-4",18,2.03147969821798,28.7606726657113
"327"," 16-4",19,2.05508123129164,28.0798550806318
"328"," 16-4",20,2.02236242863565,28.4866325119811
"329"," 16-4",21,2.08736721306226,29.4345652239251
"330"," 16-4",22,2.22065151884235,28.7344972633463
"331"," 16-4",23,2.30636682811282,28.9757942065449
"332"," 16-4",24,2.25482218322122,27.4189189935082
"333"," 16-4",25,2.43073458374576,26.7020665489179
"334"," 16-4",26,2.42283944539588,29.0516856699426
"335"," 16-4",27,2.58899077928703,28.5437972812962
"336"," 16-4",28,2.52314762409868,28.5714217509026
"337"," 16-4",29,2.55892991286942,28.6759708054809
"338"," 16-4",30,2.68904391993723,28.4281282749687
"339"," 16-4",31,2.65370436278804,30.0769567293115
"340"," 16-4",32,2.69436815212312,28.327556020799
"341"," 16-4",33,2.81193016415571,27.2335788984541
"342"," 16-4",34,2.7939576684998,29.3940069981321
"343"," 16-4",35,2.85191066280719,28.5055978748563
"344"," 16-4",36,3.15844585287835,29.270796184043
"345"," 16-4",37,2.92928258603027,26.8616388429362
"346"," 16-4",38,3.2130372419606,29.8090439592525
"347"," 16-4",39,3.19423037738096,27.4655064004473
"348"," 16-4",40,3.22810200107748,28.5335196334571
"349"," 16-4",41,3.20653042777297,28.0874412649005
