"","LATID","GATENUM","FLOWERROR","VOLTRUTH"
"1017"," 41-1c",14,0.879135100633504,29.7164679672986
"1018"," 41-1c",15,0.832163279435259,27.0252140836448
"1019"," 41-1c",16,0.887244276464083,29.1893600341489
"1020"," 41-1c",17,0.881194512956913,29.389591848084
"1021"," 41-1c",18,0.891827136810884,27.7296604374397
"1022"," 41-1c",19,0.88340501775709,29.1220906480475
"1023"," 41-1c",20,0.945286027297422,28.5646052731206
"1024"," 41-1c",21,0.956355299966273,28.3176339880409
"1025"," 41-1c",22,0.925836862554482,28.078677711356
"1026"," 41-1c-1",9,0.807723357045463,28.5847118830144
"1027"," 41-1c-1",10,0.827699485311893,28.7680430544403
"1028"," 41-1f",13,0.798433974236551,27.1388232553053
"1029"," 41-1f",14,0.864152535649423,29.7046593407241
"1030"," 41-1f",15,0.835259076124164,29.4862129205441
"1031"," 41-1g",14,0.846093598568236,28.2753114407543
"1032"," 41-1g",15,0.863320608797312,28.9211636359627
"1033"," 41-1k",22,0.947260302086967,28.7137535463778
"1034"," 41-1k",23,0.932486796176927,29.0766756689081
"1035"," 41-1n",26,1.07863162003771,29.1106890846109
"1036"," 41-1n",27,1.0199496221527,28.0791331220829
"1037"," 41-1n",28,1.06752678307219,28.6722229621944
"1038"," 41-1n",29,1.0535268444432,27.7947896201655
"1039"," 41-1n",30,1.0056877921393,27.636639550973
"1040"," 41-1n",31,1.03556349485997,28.8292141199759
"1041"," 41-1n",32,1.0744753576483,28.9027632280827
"1042"," 41-1n",33,1.09459781397389,27.8972433516911
"1043"," 41-1n",34,1.1157077086049,27.9946330578525
"1044"," 41-1n",35,1.16667249648742,28.7126630141371
"1045"," 41-1n",36,1.18622642089976,28.1229537583681
"1046"," 41-1n",37,1.18392594141576,27.7420351393676
"1047"," 41-1n",38,1.12507999804152,28.8419886106443
"1048"," 41-1n",39,1.18366723709466,28.6443317785687
"1049"," 41-1n",40,1.19098545618519,27.2157808232144
"1050"," 41-1n",41,1.23031372030905,27.7944435505457
"1051"," 41-1n",42,1.24055321590749,28.357315973232
"1052"," 41-1n-1",34,1.12530696998624,28.5083343117676
"1053"," 41-1n-1",35,1.12068582518196,28.0062093333889
"1054"," 41-1n-2",34,1.08212613152698,27.4448439456405
"1055"," 41-1n-2",35,1.11809006481136,28.1103745217057
"1056"," 41-1n-2",36,1.15722821510216,28.5658095538862
"1057"," 41-1n-2",37,1.14507688564402,29.2023302080475
"1058"," 41-1n-2",38,1.21943125706994,28.4203367285922
"1059"," 41-1n-2",39,1.18746727789621,28.9263705587822
"1060"," 41-1n-2",40,1.225153923356,27.5844537825761
"1061"," 41-1n-2",41,1.17031262547877,28.4393138752433
"1062"," 41-1n-2",42,1.22343917143948,28.8765977181689
"1063"," 41-1n-2",43,1.27423814462513,29.1481436415498
"1064"," 41-1o",28,1.02085433069109,29.8064666842882
"1065"," 41-1o",29,1.08160216369195,28.548294539962
"1066"," 41-1o",30,1.04572748879565,28.820079677145
"1067"," 41-1o",31,1.07962905437469,28.934295222303
"1068"," 41-1o",32,1.07351935996793,27.9734918490619
"1069"," 41-1o",33,1.14489698156669,29.1996025762752
"1070"," 41-1o",34,1.15475615002547,28.9058201339038
"1071"," 41-1o",35,1.11711816850438,28.5299743124778
"1072"," 41-1o",36,1.12520099214914,26.9749286562283
"1073"," 41-1o",37,1.21874696660653,27.80075875384
"1074"," 41-1o",38,1.19671914249632,28.6599110611869
"1075"," 41-1o",39,1.18668948233382,27.7121103809089
"1076"," 41-1o-1",35,1.20011393957606,29.4481046022806
"1077"," 41-1o-1",36,1.18366725892661,28.2635454919252
"1078"," 41-1p",34,1.16977058898629,28.8575794798503
"1079"," 41-1p",35,1.1326768615665,30.2921319414722
"1080"," 41-1q",39,1.16166147445357,28.8995688911704
"1081"," 41-1q",40,1.18180536578022,28.5134892670301
"1082"," 41-1q",41,1.25367441264872,28.8530042007111
"1083"," 41-2",1,0.813868232863038,28.2667632746757
"1084"," 41-2",2,0.786687614079912,28.3850990734446
"1085"," 41-2",3,0.774088033127938,28.7875284938958
"1086"," 41-2",4,0.775716524467803,28.3655374197472
"1087"," 41-2",5,0.805469832448669,28.9221055437232
"1088"," 41-2",6,0.774894589617979,28.2204110864143
"1089"," 41-2",7,0.781362427142612,28.0098433543595
"1090"," 41-2",8,0.766320764444362,27.640071090805
"1091"," 41-2",9,0.826963442505309,28.0341177700546
"1092"," 41-2",10,0.817900018501616,27.9827908169837
"1093"," 41-2",11,0.834655953970612,29.6577361039046
"1094"," 41-2",12,0.847761736305219,28.8480052397166
"1095"," 41-2",13,0.848724664639843,27.940836232952
"1096"," 41-2",14,0.842260935595427,28.8078271861895
"1097"," 41-2",15,0.832026961094907,28.4554871947047
"1098"," 41-2",16,0.864576019320486,28.2604452587478
"1099"," 41-2",17,0.842981155555934,28.9509061341426
"1100"," 41-2",18,0.889528924011732,29.0828353233128
"1101"," 41-2",19,0.907353778070379,28.838720675255
"1102"," 41-2",20,0.906817514763844,27.9175081781879
"1103"," 41-2",21,0.932727511259254,29.3102423101067
"1104"," 41-2",22,0.923698601319901,29.4258558993097
"1105"," 41-2",23,0.951898164554488,28.692399169499
"1106"," 41-2",24,0.992590087938641,27.837475344412
"1107"," 41-2",25,0.96682457871806,29.0000445253066
"1108"," 41-2",26,0.939584293282897,29.6198432378293
"1109"," 41-2",27,1.07024017796892,28.0224347235756
"1110"," 41-2",28,0.939980898860545,27.1878848499618
"1111"," 41-2",29,1.03602597378331,29.570773597035
"1112"," 41-2",30,1.08033701842654,27.7455747593873
"1113"," 41-2",31,1.11204011399955,28.453718714689
"1114"," 41-2",32,1.0791453065528,28.2804404908817
"1115"," 41-2",33,1.09656774954083,28.3634171426444
"1116"," 41-2",34,1.08418433406915,28.5655126016433
"1117"," 41-2",35,1.13517479191435,29.0319494102903
"1118"," 41-2",36,1.13777765274898,27.8724739087984
"1119"," 41-2b",4,0.771058506573463,28.567445757412
"1120"," 41-2b",5,0.790080950068899,29.0878193741075
"1121"," 41-2b",6,0.750897010397839,28.3251032636669
"1122"," 41-2b",7,0.789268115586224,27.1160358949211
"1123"," 41-2b",8,0.7882313701274,28.4714774177952
"1124"," 41-2b",9,0.804561673966154,28.856494444495
"1125"," 41-2b",10,0.83051970782432,28.5996099990243
"1126"," 41-2b",11,0.814560860659545,27.6642262320825
"1127"," 41-2b-1",9,0.75753592800746,28.5045328245362
"1128"," 41-2b-1",10,0.809767253983668,29.4238992838582
"1129"," 41-2c",12,0.830889708109691,28.1588736350083
"1130"," 41-2c",13,0.836935404182749,29.3634739607192
"1131"," 41-2c",14,0.841971090029816,29.1744289678901
"1132"," 41-2c-1",13,0.835175323854837,28.292558323303
"1133"," 41-2c-1",14,0.858954817076034,28.9820360023047
"1134"," 41-2c-1",15,0.90014558228472,29.3145072536658
"1135"," 41-2c-1",16,0.895005765247325,27.7654109262963
"1136"," 41-2c-1",17,0.906680438519566,28.5960918896523
"1137"," 41-2c-1",18,0.894090005432158,27.7309983308258
"1138"," 41-2c-1",19,0.94587312159537,28.0401520840638
"1139"," 41-2c-1",20,0.930490842279968,29.7115208546014
"1140"," 41-2c-1",21,0.910508932483529,28.5074506015422
"1141"," 41-2c-1",22,0.971184256851707,28.4548911841204
"1142"," 41-2c-1",23,0.945300042825772,28.1039107750284
"1143"," 41-2c-1a",1,0.759690196075076,27.8232773763483
"1144"," 42-1",1,0.796412873238126,28.6151228633719
"1145"," 42-1",2,0.796889719345161,28.4303430236688
"1146"," 42-1",3,0.717031789358734,28.0166992463032
"1147"," 42-1",4,0.795433489210178,28.2259928304845
"1148"," 42-1",5,0.785951900470785,28.9194287370773
"1149"," 42-1",6,0.79508406603464,28.1625665705394
"1150"," 42-1",7,0.797133747441933,28.983214011519
"1151"," 42-1",8,0.783967390673044,28.6954807731708
"1152"," 42-1",9,0.831217548069155,27.1291295317884
"1153"," 42-1",10,0.786083481517627,28.3091481496814
"1154"," 42-1",11,0.828344741195209,28.2644610107507
"1155"," 42-1",12,0.817744037263123,28.6763379726694
"1156"," 42-1",13,0.848038902935309,28.9564140910919
"1157"," 42-1",14,0.87001856376389,28.0084935501
"1158"," 42-1",15,0.883755727961718,29.7646403639823
"1159"," 42-1",16,0.865062417168882,29.4483855825271
"1160"," 42-1",17,0.870406624987898,27.4819222739045
"1161"," 42-1",18,0.857637451477281,28.4029571979562
"1162"," 42-1a",6,0.747571696036181,28.4156284202244
"1163"," 42-1a",7,0.792418699553405,27.9806865597673
"1164"," 42-1a",8,0.764240237769342,28.1013967749639
"1165"," 42-1a",9,0.771895337558292,28.6962271550959
"1166"," 42-1a",10,0.842259168423417,27.4981325611224
"1167"," 42-1b",14,0.853496536195218,28.4304389047817
"1168"," 42-1b",15,0.864925735504606,27.318067524471
"1169"," 43-1",1,0.761207071363051,28.5880896123736
"1170"," 43-1",2,0.729145516231663,29.0285635002023
"1171"," 43-1",3,0.775679874952788,28.1354466606784
"1172"," 43-1",4,0.764463539796405,28.2339477447879
"1173"," 43-1",5,0.774459338966599,28.9667750629938
"1174"," 43-1",6,0.77850143879411,27.3915545155708
"1175"," 43-1",7,0.765943092644509,29.0529193887736
"1176"," 43-1",8,0.808296463606441,28.5438247383819
"1177"," 43-1",9,0.809525959809169,28.0752193715293
"1178"," 43-1",10,0.820899430723084,27.2939909070954
"1179"," 43-1",11,0.859097775369936,29.0581500243727
"1180"," 43-1",12,0.826775045215977,28.1433552901522
"1181"," 43-1",13,0.80556330815612,29.0727423810524
"1182"," 43-1",14,0.851434406526125,30.0603927632173
"1183"," 43-1",15,0.874565651825125,28.3837878039921
"1184"," 43-1",16,0.852015440135758,27.4211256712533
"1185"," 43-1",17,0.919721021615966,28.6976999096342
"1186"," 43-1",18,0.904054579628405,27.2262751009615
"1187"," 43-1",19,0.894284524224568,28.3782097905177
"1188"," 43-1",20,0.929877033709262,27.8651621428583
"1189"," 43-1",21,0.926567907594733,28.5226907221953
"1190"," 43-1",22,0.940450689456003,28.5657009478268
"1191"," 43-1",23,1.02471014983135,28.2026026101145
"1192"," 43-1",24,1.01457623803213,28.0061187062133
"1193"," 43-1",25,0.988729394636774,29.2609350566954
"1194"," 43-1",26,1.02200846174069,28.5579246011008
"1195"," 43-1",27,1.06305187399826,28.4877245354708
"1196"," 43-1",28,1.06036943721134,28.2271935876532
"1197"," 43-1",29,1.01345589931145,28.3603484338047
"1198"," 43-1",30,1.0876483367752,28.4745303564908
"1199"," 43-1",31,1.10404676153666,28.3030539032197
"1200"," 43-1",32,1.10156761487271,29.4695807395023
"1201"," 43-1",33,1.1196505543587,29.1585798181361
"1202"," 43-1",34,1.07975458648848,28.8232836712361
"1203"," 43-1",35,1.12898630221242,27.7486923868115
"1204"," 43-1",36,1.1710307804846,28.2511684108779
"1205"," 43-1",37,1.23466980972601,27.6028112525686
"1206"," 43-1",38,1.21711636880004,28.3384925415257
"1207"," 43-1",39,1.17298049734293,28.6124293873767
"1208"," 43-1",40,1.13932192747572,27.1882666844865
"1209"," 43-1",41,1.20041321054335,28.8729022615277
"1210"," 43-1",42,1.19090325239317,27.9602102827376
"1211"," 43-1",43,1.23061801292082,27.5048500927425
"1212"," 43-1a",5,0.805007465681207,28.0454935533312
"1213"," 43-1a",6,0.768441195659035,27.6993647702132
"1214"," 43-1a",7,0.794848088189839,26.4630025337382
"1215"," 43-1a",8,0.76718152531983,27.9050356093929
"1216"," 43-1a",9,0.794819838550365,27.2617152146397
"1217"," 43-1a",10,0.851694637066247,27.7459378342132
"1218"," 43-1a",11,0.804303590538338,28.1279896323844
"1219"," 43-1a",12,0.837505771247307,30.1365607591589
"1220"," 43-1a",13,0.833342119232877,29.4663789727218
"1221"," 43-1a-1",10,0.80799509436494,28.2822351880664
"1222"," 43-1b",13,0.846382410819407,28.3018349112289
"1223"," 43-1b",14,0.855584269359891,28.5957926448681
"1224"," 43-1b",15,0.898494668559902,27.9905422394004
"1225"," 43-1b",16,0.914185949665815,27.422357729365
"1226"," 43-1b",17,0.832088421164823,27.1477759299102
"1227"," 43-1b",18,0.864940461186334,28.6528591792411
"1228"," 43-1b",19,0.895779522699519,29.0263830265957
"1229"," 43-1b",20,0.95928045603643,27.0281212926547
"1230"," 43-1b",21,0.949187226879376,28.5316028437847
"1231"," 43-1b",22,0.90643395471545,27.2843690311068
"1232"," 43-1b",23,0.94276434688283,28.8287228589861
"1233"," 43-1b",24,0.954311512561612,27.7739109455749
"1234"," 43-1b",25,1.01690155520799,28.5196393126724
"1235"," 43-1b-1",22,0.923239773325702,28.5763499829553
"1236"," 43-1c",17,0.892971683277347,29.1246897831822
"1237"," 43-1c",18,0.89160622595985,28.412272079884
"1238"," 43-1c",19,0.903637775060982,28.2478838964473
"1239"," 43-1f",26,1.02054020268904,29.481727496291
"1240"," 43-1f",27,0.988614997180053,28.2884128466232
"1241"," 43-1f",28,1.02450176307757,27.7168310486373
"1242"," 43-1f",29,1.07756466197399,28.0080392687039
"1243"," 43-1f",30,1.05881129974265,29.3962658369826
"1244"," 43-1f",31,1.0872280533408,28.1310271293787
"1245"," 43-1f",32,1.09266816876085,28.372464895546
"1246"," 43-1f",33,1.10361433934568,29.3519058423925
"1247"," 43-1I",39,1.18386586139896,29.224103566296
"1248"," 43-1I",40,1.22449810776499,26.3241349551923
"1249"," 43-1I",41,1.24695702019187,28.857479046987
"1250"," 43-1I",42,1.22319925824159,28.4373346898925
"1251"," 43-1I",43,1.23551182580293,28.4543981347247
"1252"," 43-1I",44,1.26914859295572,28.7985985485255
"1253"," 43-1I",45,1.35726284309659,27.4978283896418
"1254"," 43-1I",46,1.22777898278277,27.6517115208104
"1255"," 43-1I",47,1.27765726233401,27.905207281468
"1256"," 43-1I",48,1.35444624035728,28.6349266169838
"1257"," 43-1I",49,1.36956129348802,28.2305835737522
"1258"," 43-1I",50,1.30459819798242,29.4650820566214
"1259"," 43-1m",43,1.22042427780945,28.1480065357722
"1260"," 45-1",1,0.79626115398039,29.1328451615792
"1261"," 45-1",2,0.786912164044357,28.0191231278192
"1262"," 45-1",3,0.801563789960163,28.7903129559863
"1263"," 45-1",4,0.775768964280978,28.0908805465818
"1264"," 45-1",5,0.754175590535408,27.8724580369698
"1265"," 45-1",6,0.78326210566864,27.6601253595316
"1266"," 45-1",7,0.807508083526139,29.426684229436
"1267"," 45-1",8,0.819921839390426,27.358542450615
"1268"," 45-1",9,0.825584953187906,28.7329210920821
"1269"," 45-1",10,0.83241058703088,28.62663400314
"1270"," 45-1",11,0.842695414689059,27.0610068377521
"1271"," 45-1",12,0.840723099860167,28.5910677365939
"1272"," 45-1",13,0.811799200761918,27.8802611286305
"1273"," 45-1",14,0.854905346083919,28.1665336974495
"1274"," 45-1",15,0.868157676821249,27.5807593078846
"1275"," 45-1",16,0.836091427850241,28.2183958296979
"1276"," 45-1",17,0.849351110681581,27.7701094206932
"1277"," 45-1",18,0.909859972772297,29.248203121789
"1278"," 45-1",19,0.899125244490903,29.5857774542705
"1279"," 45-1",20,0.934116286119564,28.552713977239
"1280"," 45-1",21,0.89171910316149,27.6052181829288
"1281"," 45-1",22,0.975290153212305,30.2604915162785
"1282"," 45-1",23,0.999913064798945,29.3936846362219
"1283"," 45-1",24,0.985141834606947,28.4981496862691
"1284"," 45-1",25,0.933760259336779,27.519639665178
"1285"," 45-1",26,0.952215026619615,27.509661694758
"1286"," 45-1",27,0.976119024714292,29.572390584251
"1287"," 45-1",28,1.04826508178075,28.2616499288763
"1288"," 45-1",29,1.02244434056903,28.5497879641756
"1289"," 45-1",30,1.11228398650519,28.8312914713381
"1290"," 45-1",31,1.05168014715706,28.2755869299567
"1291"," 45-1",32,1.04756594933587,28.159009747133
"1292"," 45-1",33,1.10066734173118,28.1421649428326
"1293"," 45-1",34,1.10785008477667,28.2961767010817
"1294"," 45-1",35,1.16788896849475,28.3990798116968
"1295"," 45-1b",5,0.773758991939199,27.9152029973229
"1296"," 45-1b",6,0.759839755992375,26.466463190314
"1297"," 45-1b",7,0.766957481764578,29.1080027845521
"1298"," 45-1b",8,0.789524906270019,28.5539025193627
"1299"," 45-1b",9,0.80854434427572,30.45996999859
"1300"," 45-1b",10,0.81735336508132,29.0757445790266
"1301"," 45-1b",11,0.840808024294935,29.6653515667452
"1302"," 45-1b-1",6,0.784950236385247,29.1609895171117
"1303"," 45-1b-1",7,0.826320046451724,29.0315934435164
"1304"," 45-1b-1",8,0.78400512920822,29.1264375571585
"1305"," 45-1b-1",9,0.813483830128025,27.9840807208676
"1306"," 45-1b-1",10,0.832969542208407,28.2183233105528
"1307"," 45-1b-1",11,0.807397713304492,28.1916905756306
"1308"," 45-1b-1",12,0.81415322377956,28.6696659330203
"1309"," 45-1b-1",13,0.851246107629138,29.0706681510444
"1310"," 45-1b-1",14,0.821315167163548,28.3985623499662
"1311"," 45-1b-1",15,0.888548680847887,28.0886673922332
"1312"," 45-1b-1",16,0.863711250020296,28.6000600600617
"1313"," 45-1b-1",17,0.853827858303202,28.4118818297526
"1314"," 45-1b-1a",13,0.84971780355957,29.2545363050922
"1315"," 45-1b-1b",14,0.83569912720181,29.2410365947647
"1316"," 45-1b-1b",15,0.857547262035861,27.4956798581331
"1317"," 45-1c",6,0.760698176880613,27.8405663689597
"1318"," 45-1c",7,0.76881260526229,29.3132138610876
"1319"," 45-1d",1,0.742203025627732,29.1018115109623
"1320"," 45-1i",1,0.752358298779346,28.2777757778465
"1321"," 45-1i",2,0.756939584527076,28.6218462217134
"1322"," 45-2",1,0.806674249656231,28.5507667979847
"1323"," 45-2",2,0.749839766227038,29.4346473221851
"1324"," 45-2",3,0.779407204293119,29.4827654307818
"1325"," 45-2",4,0.764670921702279,27.860516025174
"1326"," 45-2",5,0.764551959662852,28.9362896746902
"1327"," 45-2",6,0.779809651902715,29.1295282911493
"1328"," 45-2",7,0.79161500145969,28.9520216482833
"1329"," 45-2",8,0.781640617602058,29.4652513565752
"1330"," 45-2",9,0.806497521308305,28.261204314031
"1331"," 45-2",10,0.832469237532291,27.2612407178225
"1332"," 45-2",11,0.81576992522232,28.2824704038038
"1333"," 45-2",12,0.86709287101195,27.9982506822662
"1334"," 45-2",13,0.818491155385141,28.6044561589151
"1335"," 45-2",14,0.838229382425197,28.6073201957414
"1336"," 45-2",15,0.819357369535395,28.012916175768
"1337"," 45-2",16,0.879713587049459,29.3430984001188
"1338"," 45-2",17,0.899425699309889,27.9217730986195
"1339"," 45-2",18,0.947914780770774,28.2863626961852
"1340"," 45-2",19,0.921371905326108,27.8335006574704
"1341"," 45-2a",4,0.794349596844967,29.012636536532
"1342"," 45-2a",5,0.760309480477558,28.6623378167667
"1343"," 45-2a",6,0.810524810066685,29.1367788989226
"1344"," 45-2d",6,0.784502334270282,28.1052984654312
"1345"," 47-1",1,0.756307058222681,28.44679912194
"1346"," 47-1",2,0.774606165036463,27.8430663326021
"1347"," 47-1",3,0.767985598827162,28.604368812607
"1348"," 47-1",4,0.737492623107856,27.9418448860556
"1349"," 47-1",5,0.772495315998402,27.0592409447835
"1350"," 47-1",6,0.758516346285022,28.3270412228226
"1351"," 47-1",7,0.773614515234923,28.2309174824502
"1352"," 47-1",8,0.77426046021957,27.1089288765351
"1353"," 47-1",9,0.806659994656281,27.7166966067141
"1354"," 47-1",10,0.796937907112328,27.7456109456598
"1355"," 47-1",11,0.783842538604903,27.1129558426727
"1356"," 47-1",12,0.841054316613991,28.394932686166
"1357"," 47-1",13,0.816160411351497,28.9567660414344
"1358"," 47-1",14,0.871001757916762,27.7439210957234
"1359"," 47-1",15,0.87291746113623,28.7362137551428
"1360"," 47-1",16,0.89776590246116,27.7261871585768
"1361"," 47-1",17,0.86763657851707,28.5506067064618
"1362"," 47-1",18,0.901505358933999,27.7428483342225
"1363"," 47-1",19,0.930856802259277,27.8973960624526
"1364"," 47-1a",2,0.788791017085386,27.9725145979067
"1365"," 47-1a",3,0.807989547070127,28.0316166401425
"1366"," 47-1d",10,0.829963381454691,27.6875323874595
"1367"," 47-1d",11,0.809016961946196,27.9833163361513
"1368"," 47-1d",12,0.820553189185669,28.2618272947274
"1369"," 47-1d",13,0.818954076743986,28.4899779606466
"1370"," 48-1",1,0.758633645238054,29.3708796262664
"1371"," 48-1",2,0.776554690696242,27.8626696020884
"1372"," 48-1",3,0.795198971846334,29.7103708147372
"1373"," 48-1",4,0.753331808767993,27.2119993821879
"1374"," 48-1",5,0.789014478197271,28.2592276403247
"1375"," 48-1",6,0.755055369255781,28.343501038486
"1376"," 48-1",7,0.790027444451614,28.2094363499952
"1377"," 48-1",8,0.795405768230504,28.4647703868777
"1378"," 48-1",9,0.825019332337025,29.7963671794169
"1379"," 48-1",10,0.841451857843302,27.454370183972
"1380"," 48-1",11,0.850087457424374,28.902572067786
"1381"," 48-1",12,0.843806831728109,28.1825508078091
"1382"," 48-1",13,0.866296147229766,27.8831234264891
"1383"," 48-1",14,0.866754130168371,27.5551849294354
"1384"," 48-1",15,0.868817373612229,29.5051520488624
"1385"," 48-1",16,0.869390483496348,29.153166212432
"1386"," 48-1",17,0.868331140839729,29.7213568090088
"1387"," 48-1",18,0.878081488952818,27.7478514466816
"1388"," 48-1",19,0.918779313751676,28.2913809025879
"1389"," 48-1",20,0.962503221105617,27.8900225516682
"1390"," 48-1",21,0.976274273848744,27.8545855068714
"1391"," 48-1",22,0.940868920989807,28.2920062344938
"1392"," 48-1",23,0.922619012084918,28.8941469307935
"1393"," 48-1",24,0.941806748264956,28.539210551487
"1394"," 48-1",25,1.0180796045201,28.6686248665668
"1395"," 48-1",26,0.982886110363071,28.9780468032017
"1396"," 48-1",27,1.0008170422211,29.4730906940721
"1397"," 48-1",28,1.00838113441095,28.0493177073035
"1398"," 48-1",29,1.0149105486464,28.7672557452428
"1399"," 48-1",30,1.07138764430105,28.0668621009133
"1400"," 48-1",31,1.05418703279637,28.1554546650613
"1401"," 48-1",32,1.12069453250989,26.8663815199291
"1402"," 48-1",33,1.10177693003571,27.2461298392077
"1403"," 48-1",34,1.13202775637409,29.5492588743634
"1404"," 48-1",35,1.13415268940744,28.0666783340349
"1405"," 48-1",36,1.13229194073166,30.0200966968227
"1406"," 48-1",37,1.18479770358106,28.5568668974935
"1407"," 48-1",38,1.15650144244386,27.8653461950789
"1408"," 48-1b",18,0.906298008706963,26.7559471712498
"1409"," 48-1b",19,0.929069549778571,27.6870440282362
"1410"," 48-1b",20,0.904870200125273,27.519556824287
"1411"," 48-1b",21,0.925874281966156,28.6924834564168
"1412"," 48-1b",22,0.989308458034516,28.4305897813561
"1413"," 48-1b",23,0.971168567825298,28.563343870928
"1414"," 48-1b",24,1.00014385825322,28.4097584909462
"1415"," 48-1b",25,0.998081238070417,27.750285587554
"1416"," 48-1b",26,0.994273966247177,28.1274687871553
"1417"," 48-1b",27,1.00711746263157,29.0317708399903
"1418"," 48-1b-1",19,0.909139789353134,28.1748139195441
"1419"," 48-1b-1",20,0.912955979718974,27.352312846518
"1420"," 48-1b-1",21,0.973780058868732,28.9489287758376
"1421"," 48-1b-1",22,0.937432364523964,27.4627167744786
"1422"," 48-1b-1",23,0.968252565230868,28.051590595204
"1423"," 48-1b-1",24,0.923590787333693,27.8914481545737
"1424"," 48-1b-1",25,0.981584574375708,29.5903910260237
"1425"," 48-1c",22,0.943379472558545,28.5563260245938
"1426"," 48-1c",23,0.998741297418072,27.9144067920476
"1427"," 48-1c",24,1.00642945510979,28.331688000667
"1428"," 48-1c",25,0.950791910640593,27.9158453556952
"1429"," 48-1c",26,0.944885606466909,28.9064160555304
"1430"," 48-1c",27,1.05695237920456,27.5948559429635
"1431"," 48-1c",28,1.00605331131566,27.738873272098
"1432"," 48-1c",29,1.02805893006991,29.956106343573
"1433"," 48-1e",33,1.07766476340227,28.2892575322943
"1434"," 49-1",1,0.757381606000566,26.4631091384259
"1435"," 49-1b",1,0.777230892207646,30.0631789680847
"1436"," 49-1b",2,0.759099218624657,28.8285683799382
"1437"," 49-1b",3,0.792969278267447,28.0731414039729
"1438"," 49-2",1,0.774474794979825,27.9422873684032
"1439"," 49-2",2,0.768024274249653,27.9649760191497
"1440"," 49-2",3,0.751658696585458,28.2935399897914
"1441"," 49-2a",1,0.790048706517774,27.2814149144876
"1442"," 49-2a",2,0.785725986372655,29.3622173870708
"1443"," 49-2a",3,0.78362919941307,27.4623696629705
"1444"," 50-1",1,0.827312553333969,29.3039843075218
"1445"," 50-1c",2,0.773180602195435,28.2267200536209
"1446"," 50-1c",3,0.778465077764341,28.9508298870124
"1447"," 50-1c",4,0.779440696339378,27.5689961960069
"1448"," 50-1c",5,0.772999044577203,28.3750203281619
"1449"," 50-1d",2,0.793267500700378,28.4278109362277
"1450"," 51-1",1,0.776253723150062,28.3719383621758
"1451"," 51-1",2,0.734052377172251,28.4695745929157
"1452"," 51-1",3,0.777194789867473,28.2618595571218
"1453"," 51-1",4,0.749787799487865,29.5705626077152
"1454"," 51-1",5,0.804156174336163,28.617300611694
"1455"," 51-1",6,0.815453778389576,28.3467989816666
"1456"," 51-1",7,0.777162123163088,27.9295963201765
"1457"," 51-1",8,0.816206101554803,28.4249505566773
"1458"," 51-1",9,0.792086874867808,27.951488283969
"1459"," 51-1",10,0.856308206484771,28.8696584385042
"1460"," 51-1",11,0.831106638838315,26.822944365221
"1461"," 51-1",12,0.815115574451307,29.6376425186434
"1462"," 51-1",13,0.868648722974722,27.3912247618174
"1463"," 51-1",14,0.809386409659457,28.6283322029202
"1464"," 51-1",15,0.860803703145259,29.2803652874461
"1465"," 51-1",16,0.881572995670103,27.6343627858678
"1466"," 51-1",17,0.869341089431327,28.7876491837051
"1467"," 51-1",18,0.849833282589731,29.3865576839319
"1468"," 51-1",19,0.909666431871181,28.6787143219732
"1469"," 51-1",20,0.93078285738029,27.6327735042669
"1470"," 51-1",21,0.931736268450021,27.7029529700291
"1471"," 51-1",22,0.976831975920887,28.4813821694061
"1472"," 51-1",23,0.952274899835374,27.9834032553744
"1473"," 51-1",24,0.949611293393953,29.2399635186879
"1474"," 51-1",25,1.01741730388628,28.5488505246478
"1475"," 51-1",26,0.990953205222367,28.4017921994551
"1476"," 51-1",27,1.04039663161093,28.8639338002941
"1477"," 51-1",28,1.0415074540604,28.566821145587
"1478"," 51-1",29,1.04330458846848,28.2452391720894
"1479"," 51-1",30,1.06372808493322,28.7981061736243
"1480"," 51-1",31,1.02843542195445,28.2045313911016
"1481"," 51-1",32,1.02973494213724,28.6499447947349
"1482"," 51-1",33,1.08048842933721,28.0593084830178
"1483"," 51-1",34,1.15505638909085,29.3700165684451
"1484"," 51-1",35,1.14848983351648,29.0810219731609
"1485"," 51-1a",1,0.763838799685274,28.3797533274375
"1486"," 51-1b",14,0.834521154179243,26.7639121551196
"1487"," 51-1c",17,0.899684266416154,28.8628665231472
"1488"," 51-1c",18,0.901387895342407,29.3009000126977
"1489"," 51-1c",19,0.927229726746693,29.1395931446252
"1490"," 51-1c",20,0.911119856623618,28.1828064701805
"1491"," 51-1c",21,0.932848770154106,28.7444810117858
"1492"," 51-1c",22,0.990718795129787,28.109821755482
"1493"," 51-1c",23,0.975797104231636,29.7561028199278
"1494"," 51-1c",24,0.977501247745233,28.4580041569778
"1495"," 56-1",1,0.800288745291378,27.8952847811431
"1496"," 56-1",2,0.794117326728339,28.2898100829628
"1497"," 56-1",3,0.753542577946039,28.4230908058434
"1498"," 56-1",4,0.765104925966122,27.9945913789632
"1499"," 56-1",5,0.78835564174798,29.186687532878
"1500"," 56-1",6,0.800573098508934,27.7160168588997
"1501"," 56-1",7,0.775955695458499,28.4725796690489
"1502"," 56-1",8,0.811586956928539,29.4128580669283
"1503"," 56-1",9,0.798674374922042,28.7353796956231
"1504"," 56-1",10,0.824357728874608,28.3538672756012
"1505"," 56-1",11,0.831188530336965,29.900512155547
