"","LATID","GATENUM","FLOWERROR","hsd","tsd","gsd"
"442"," 17-1",1,0.52175211673604,5.94883253763856,56.9289683598093,5.43525578873861
"443"," 17-1",2,0.576142330624127,5.69852337021483,55.2158660908482,5.05810803138887
"444"," 17-1",3,0.655785455137578,5.73454502621031,54.8597481149556,4.9358011888557
"445"," 17-1",4,0.662895107003174,5.57917317508742,56.7349591684484,5.11255604660238
"446"," 17-1",5,0.659910166228414,5.13113493884134,56.9474257981541,5.04270325541762
"447"," 17-1",6,0.777601917760621,5.89153261244143,61.4225834785511,4.91827419786355
"448"," 17-1",7,0.59519826718877,5.75612410607114,55.7475440022602,5.2939352133406
"449"," 17-1",8,0.698980091040226,6.03587075364355,59.7175554455795,4.634413134071
"450"," 17-1",9,0.607261091635682,6.35363611123552,58.9107895284488,4.94902302316761
"451"," 17-1",10,0.603501207781151,6.02312315832956,58.7577913051599,5.23837308883828
"452"," 17-1",11,0.468449774893698,5.24824592391178,54.1507115073091,5.10713443604615
"453"," 17-1",12,0.800879306364903,5.44575032369142,53.8825237232466,5.32657453656699
"454"," 17-1",13,0.641173364481646,5.97990863259614,57.9574148174883,5.10451760310402
"455"," 17-1",14,0.548250592992991,5.7633203304713,59.3198724592427,5.42468162642145
"456"," 17-1",15,0.815051690808994,5.40382544683103,54.013763404899,5.39184067423979
"457"," 17-1",16,0.859175328245203,5.81128290362673,56.2693269126153,5.56331457560595
"458"," 17-1",17,0.912846592951953,5.44574864929466,53.806751886839,4.96597663981816
"459"," 17-1",18,0.787036937931618,5.96858113658825,56.5111366206163,4.96273030901856
"460"," 17-1a",1,0.562020043620634,5.40349491620178,62.5789057098097,5.13805160175458
"461"," 17-1a",2,0.695010644799142,5.80315589112875,54.4137961801795,5.2178165195609
"462"," 17-1a",3,0.517958280582324,5.7450428935111,55.2077991303557,4.72657303535806
"463"," 17-1c",16,0.762823727319925,6.0032980605779,57.7068137238551,5.51840531878983
"464"," 17-1c",17,0.79926361922697,6.34361152347289,55.7572561745697,4.98701597838563
"465"," 17-1c",18,0.564040846369628,6.09629594832402,52.4023083249695,4.95233867052039
"466"," 17-1c",19,0.790450910311613,5.74309259377124,56.8767744833186,5.00688956322397
"467"," 17-1d",18,0.71741499461196,5.99846001535922,60.192161505094,5.15377891706678
"468"," 17-1d",19,0.815100803996406,5.95596716486514,56.171603904495,5.49632282662494
"469"," 17-1d",20,0.938019352726863,5.01139969026631,57.0329366066524,5.45376726809697
"470"," 17-1d",21,0.727921800191396,5.62541827482783,54.853348410662,4.96203041812609
"471"," 17-1d",22,0.946747497709767,5.36254550365666,57.9310679764545,5.41576951545045
"472"," 17-1d",23,0.895960198333897,6.63421465657289,59.6125227769873,5.08308244661954
"473"," 17-1d",24,0.808920278607728,6.20763910753775,57.4329925289113,5.39080726280774
"474"," 17-1d-1",19,0.653851393549426,5.66827180261745,55.5936367460773,5.5823929488794
"475"," 17-1d-1",20,0.767606536345003,6.2565009605854,54.2593013221159,5.06461412809937
"476"," 17-1d-2",24,0.729719623155695,5.73973089895291,55.8984193862654,5.22835902317884
"477"," 17-1d-2",25,0.86538029000448,6.32770495391374,59.1705540958107,4.31739646610205
"478"," 17-1d-2",26,0.678788451926137,6.29445029535164,57.2840393918656,4.9140961573413
"479"," 19-1",1,0.453904451873628,5.28062765700415,53.7201845545233,5.30153210464248
"480"," 19-1",2,0.507075909919807,5.72876143451596,53.2772530841663,4.70188418967035
"481"," 19-1",3,0.594291449745584,5.37391588971795,55.3988119962919,4.8501571271518
"482"," 19-1",4,0.624363728699811,4.85003764762217,51.8157422035956,4.74984042502873
"483"," 19-1",5,0.596112823112688,5.2936101667891,52.8482739106181,4.9648745427943
"484"," 19-1",6,0.671958346506157,5.22602208840116,50.1462025429526,4.86251279297374
"485"," 19-1",7,0.529731564250954,5.23916467366688,50.8972624859473,4.69554980978425
"486"," 19-1",8,0.575558919816528,5.26918082505675,52.3286591394703,4.97018521291947
"487"," 19-1",9,0.570376190439144,5.42983796613365,55.1413546589672,4.58873507604821
"488"," 19-1",10,0.655941036344854,5.46298747505772,54.7877777163041,4.45726199695078
"489"," 19-1",11,0.593250823649838,5.55389116742114,53.2976706824614,5.12883642376647
"490"," 19-1",12,0.748144239629572,5.05847482289742,54.1690308129393,4.68179823824585
"491"," 19-1",13,0.606202418163844,4.33812687231358,52.6005829053986,4.72796197553639
"492"," 19-1",14,0.669812531911335,5.49357299844674,53.2769536564188,4.50062507845086
"493"," 19-1",15,0.763388016576233,5.37729016840184,51.8264364854196,5.01161961335719
"494"," 19-1",16,0.604556882294705,5.57862372148303,59.3421967004905,4.16699929340008
"495"," 19-1",17,0.649008834506882,4.74216508647997,49.6777042925846,5.0336732729245
"496"," 19-1",18,0.725945668536448,5.19581138500933,54.4393493761127,4.91953158331843
"497"," 19-1",19,0.84506904875443,5.20754042326599,51.6297698165121,4.11350889505733
"498"," 19-1",20,0.815183915870591,4.54982612102448,50.0326399757811,5.43191620941541
"499"," 19-1",21,0.818293655448035,5.19382838655244,55.8723998700816,4.49893900925653
"500"," 19-1",22,0.925889572570734,5.134822605074,52.0513216986107,5.10753368582033
"501"," 19-1",23,0.933560339988305,5.52285279138428,54.8235678033084,5.19202360633035
"502"," 19-1",24,0.899704553186735,5.98547879841318,57.667359723876,4.50892892002608
"503"," 19-1",25,1.09042234401544,4.70638156559257,51.4331641902546,4.87658291876147
"504"," 19-1",26,0.952513419101997,6.5157849756751,55.7613408332603,4.52885652359458
"505"," 19-1",27,0.942327071144155,5.95562928216277,50.5935017168456,4.77376576909879
"506"," 19-1",28,0.972157004091806,5.72450020133136,53.8139348651278,5.03848953916137
"507"," 19-1",29,0.784043703098421,5.53242759888981,52.3861365196657,4.96171453103586
"508"," 19-1",30,1.05721502587673,5.50965593115516,55.6452828638019,4.82259475049024
"509"," 19-1b",3,0.515427317844297,5.35431522530764,57.2592466244483,4.59614420820666
"510"," 19-1b",4,0.584650392331375,5.36886779694577,53.5586095480313,4.58943047742597
"511"," 19-1b",5,0.592290732280119,5.60112835009406,55.7677730274772,4.95124112414657
"512"," 19-1b",6,0.466577820361978,5.22277648462835,52.7188692871143,4.91831543433175
"513"," 19-1b",7,0.467488617330055,5.90051284604424,53.6490166404272,4.58924436263145
"514"," 19-1b",8,0.683247402213218,5.3005818431044,54.3009668349366,4.37945622257202
"515"," 19-1b",9,0.735508867883461,5.45859904504261,48.9143931536177,4.91520654606986
"516"," 19-1b",10,0.743544166621071,4.82246470614694,49.4412353537014,4.53394483239818
"517"," 19-1b-1",5,0.53059691000373,5.08640281279602,50.0477513948276,5.14684907921513
"518"," 19-1b-1",6,0.552566289608088,5.43797767021157,53.6082340728237,4.57978746181704
"519"," 19-1b-1",7,0.483323755063814,4.83559608387261,50.4063745227883,4.61194317540965
"520"," 19-1b-1",8,0.60930786242234,5.66389010074275,54.416719279326,4.76773803497691
"521"," 19-1b-1",9,0.837645648190891,4.74571113450429,51.8125736255126,4.75552172349257
"522"," 19-1b-1",10,0.675355774399205,5.34919835133416,52.3169340342314,4.89064116263794
"523"," 19-1b-1",11,0.543666451924932,5.86004005701395,51.4644609418128,4.75513804532325
"524"," 19-1b-1",12,0.568830484057834,5.87533438887809,50.124614305471,4.55876205154233
"525"," 19-1b-1",13,0.657143660078981,5.36975366948228,53.4323120466063,5.08133537699352
"526"," 19-1b-1",14,0.860846932262617,5.52481985058389,49.4445778353767,5.31207597156115
"527"," 19-1b-1",15,0.640350538136113,5.29436252344082,56.3431192799842,5.02506416633289
"528"," 19-1b-1",16,0.700444997051113,5.32372312676234,53.9913281422129,4.89964126330502
"529"," 19-1b-1",17,0.77888482414685,4.89901147498736,51.6834094515288,5.28819541833665
"530"," 19-1c",4,0.528505658832205,5.40086789511648,51.1564701101933,5.28009679115256
"531"," 19-1c",5,0.563889889647296,5.39692965848494,56.1564879173211,4.75504017180499
"532"," 19-1c",6,0.530072581956132,4.91989781059384,53.1250888289899,4.83846227118055
"533"," 19-1c",7,0.621243265810413,5.24147360395662,50.8353036801134,4.66340259794424
"534"," 19-1c",8,0.724629714406258,5.49327593102694,50.0341904192154,4.99207851191692
"535"," 19-1c",9,0.746453627945007,5.75414795766375,54.4788573750191,4.73368163662293
"536"," 19-1c",10,0.505070635364823,5.3188182655059,54.2323285767715,5.06141824474723
"537"," 19-1c",11,0.840629712149157,5.76226888481775,49.5303436237929,5.22066469685306
"538"," 19-1c",12,0.570321700815408,4.77411021412403,54.4543388925444,4.93532470653859
"539"," 19-1c-1",7,0.592339693239215,5.39879556528238,51.0422204429385,5.08040344293303
"540"," 19-1c-1",8,0.556694701050913,4.48531227463521,55.4355842342731,4.85314323130197
"541"," 19-1c-1",9,0.594046541672643,4.77063731914232,49.2489546791999,4.92977818816204
"542"," 19-1g",18,0.756857665389753,5.73835284696945,52.8660940882497,5.01502265931499
"543"," 19-1g",19,0.79898650181199,4.94744555959557,50.3641487734982,4.84980130835452
"544"," 19-1g",20,0.998106513879665,6.04812062884975,56.4757580645899,5.03222488896889
"545"," 19-1g",21,0.795727801783058,6.07084873405659,49.0489035772387,4.80320688915567
"546"," 19-1g",22,0.705779527480682,5.96215987663125,55.0926667576146,4.94815079900158
"547"," 19-1g",23,0.932362391781639,5.32386494947732,54.0880240560869,5.06964412608043
"548"," 19-1g",24,0.760179890404973,6.02415744784974,50.2039753659902,4.67459999594968
"549"," 19-1g",25,0.820480301104805,4.92475008712809,54.0840717058172,4.90194930164325
"550"," 19-1g",26,0.686774254505112,5.43465577921038,50.9948282376123,5.15584794891599
"551"," 19-1g",27,0.840154900884403,5.40170413663983,53.5227049402901,4.77263221481738
"552"," 19-1g",28,0.746911539131208,4.66505598485526,54.2631546225708,4.93177509348043
"553"," 19-1g",29,0.839925531919699,5.71763504730622,53.7750503507759,4.98463774127302
"554"," 19-1g",30,1.09083920018611,5.86068868769077,51.8023032929523,5.15040893814789
"555"," 19-1g",31,0.875011254627441,4.78588461385125,53.017228056964,4.65632401114882
"556"," 19-1g",32,1.1587142408614,5.66528092394338,55.5525322545462,4.53113726450761
"557"," 19-1g-2",23,0.965787044309672,4.4924343382936,51.9049452722987,4.9244078364398
"558"," 19-1g-2",24,0.692863464011486,4.60162345474798,53.7506349751419,5.12661075129849
"559"," 19-1i",24,0.843204875326461,5.51023767509811,56.6258839720416,4.37633067103232
"560"," 19-1i",25,1.022338150063,5.82842157557867,52.2548031952751,4.55696736731173
"561"," 19-1j",25,1.03062832917877,4.54417244194543,55.3804856698228,4.84635210259442
"562"," 19-1j",26,1.04171690685355,5.3713017280034,54.4782450682531,5.27540032982365
"563"," 19-1j",27,0.807332952051265,5.6031075900408,53.3692937434951,4.80693342279471
"564"," 19-1j",28,1.02008173131059,5.30272326676864,53.0058047115709,4.90388435800855
"565"," 19-1j",29,1.21780672604113,5.18573781807653,56.9946394476595,4.47750397131908
"566"," 19-1j",30,0.983901582968707,5.43204006798303,56.1095504720647,4.68561539360871
"567"," 19-1j",31,0.865452625643837,5.9209451082318,49.4413739567403,4.54542888943652
"568"," 21-1",1,0.539053887005941,5.34069305724393,57.1692494227218,5.38494904460883
"569"," 21-1",2,0.513829262807576,5.8148955781266,59.6968845706467,5.67510167898759
"570"," 21-1",3,0.53694054346015,5.62675690258351,59.8504352796165,5.45584115277997
"571"," 21-1",4,0.530348427727303,5.41756002616924,55.0491488592515,5.59801197547495
"572"," 21-1",5,0.51745083566424,5.98969956394489,58.3849906802327,5.1088722495108
"573"," 21-1",6,0.570523382495169,5.48601412095322,61.4125109416414,5.58774396122354
"574"," 21-1",7,0.627634184484915,5.39767691033347,60.0857767982521,5.58767329440628
"575"," 21-1",8,0.578441709328397,6.45369749164185,61.2435341438389,5.00213102922057
"576"," 21-1",9,0.572123623782717,5.90276930664961,58.8721207895531,5.47918393897308
"577"," 21-1",10,0.722796294110329,5.72923362391166,61.151285028394,5.18246371033793
"578"," 21-1",11,0.575686870853572,6.51835191619184,58.4810671619405,5.30369197308227
"579"," 21-1",12,0.803288603076653,6.10561581219968,60.1352721932916,5.12972992890958
"580"," 21-1",13,0.702565692329866,6.53205763992554,58.6836163506748,5.10275123448182
"581"," 21-1",14,0.774663882582061,6.53954498650513,59.0420374294007,5.1674084840866
"582"," 21-1",15,0.631417122968665,5.29951102463166,64.032373711221,5.54426379425523
"583"," 21-1",16,0.760347341107887,6.26513009619448,60.1092285400644,5.50503821280465
"584"," 21-1",17,0.85614373854638,5.51434892164434,62.0506353259371,5.76042727220694
"585"," 21-1",18,0.745172411541804,5.74231018406397,59.388172404399,5.29193941473904
"586"," 21-1",19,0.792579705281718,6.25827432698114,58.8598701007362,5.5345883048764
"587"," 21-1",20,0.78271930623475,6.06361440200004,60.4101595553274,4.82646418637168
"588"," 21-1",21,0.85784348041753,5.88969424452235,51.1823301421886,5.65992827502311
"589"," 21-1",22,0.831104399779245,5.70507192415411,57.509647575545,5.22609368843192
"590"," 21-1",23,0.866527305475381,5.93379515091615,59.5539692239896,5.22609011586272
"591"," 21-1",24,0.950938277628893,6.92441741348499,61.1006325576858,5.54178121895849
"592"," 21-1",25,0.794945770047121,6.13121806719025,57.7291185959724,5.40527373346721
"593"," 21-1a",1,0.653100009677099,4.93511852506085,57.4525212605762,5.42038003430568
"594"," 21-1a",2,0.556230667697304,6.27845893380399,61.240442632699,5.4549731590826
"595"," 21-1a",3,0.579715596202196,5.45630176880473,57.1313497694168,5.39126535979337
"596"," 21-1a",4,0.694924722796064,5.4932494480792,55.6156872720372,5.11831834159392
"597"," 21-1a",5,0.507119565905598,5.50091648158359,61.0743381534607,5.58737877203368
"598"," 21-1a",6,0.574108539646025,5.71111310520159,58.8621993865995,5.88801264752543
"599"," 21-1a",7,0.582435656419675,5.71770125922268,58.0099985208485,5.51232813020247
"600"," 21-1a",8,0.703789444649917,5.68472106301717,57.0894749349019,5.17139201795727
"601"," 21-1a",9,0.67775720570079,5.3018144493078,57.7132411535657,5.13609821374932
"602"," 21-1a",10,0.660312185663994,5.64634829356979,56.9873815488959,5.12503208923228
"603"," 21-1a",11,0.537635605163034,5.84100571161439,56.1044054623681,5.13835707744959
"604"," 21-1a",12,0.642107510643352,6.02988636949841,58.4139068866825,5.31646812674409
"605"," 21-1a",13,0.62246691867099,6.13796375617882,61.1118999752708,5.59223075592942
"606"," 21-1a",14,0.64091387554247,5.6117790422364,58.6114443837508,5.5421885456482
"607"," 21-1a",15,0.688078918101823,5.75713401321054,60.9937235820436,5.12282795522161
"608"," 21-1a",16,0.814257495554679,5.6903592356915,60.0320591943626,5.34854896427415
"609"," 21-1a",17,0.629701909079405,6.29627020896512,59.6016485014287,5.42267743906563
"610"," 21-1a",18,0.702054539987471,6.12522231099155,60.3241306124521,5.02917679204158
"611"," 21-1a",19,0.718980018905101,5.40062312885197,59.1784302346034,5.17588379038071
"612"," 21-1a",20,0.949605746178352,6.17223794705153,54.6281905016571,5.63255027359955
"613"," 21-1a",21,0.863857211062507,4.98444283550051,60.4805001919786,5.55695087917683
"614"," 21-1a",22,0.861410900401789,5.67384783452544,58.0023272829574,5.61186173555514
"615"," 21-1b",1,0.537193053837886,5.88431863694616,61.8912736439396,5.193516369839
"616"," 21-1b",2,0.493172612771489,5.35389020930989,59.3279603599053,5.46583826734124
"617"," 21-1b",3,0.515628072545561,5.62365450606749,60.6505912311495,6.10709565970896
"618"," 21-1b",4,0.60517020441551,5.83195940691433,58.3569598676173,5.32510205782554
"619"," 21-1b",5,0.669932433784466,5.71769085017427,60.4531543764438,5.81687021883416
"620"," 21-1b",6,0.542519353950852,5.13517881327898,56.363306551222,5.94681030099473
"621"," 21-1b",7,0.570741309017011,5.79536150284849,57.4283451789151,5.14636551932253
"622"," 21-1b",8,0.648291055997809,5.58843515151647,58.4878183853985,5.31304388011669
"623"," 21-1b",9,0.580054112983182,5.72443686616458,57.5632360965245,5.4688727043179
"624"," 21-1b",10,0.449909252192643,5.91163072477062,56.3350105344973,5.10903955040794
"625"," 21-1b",11,0.69729689096958,5.95133916763483,61.8246643198732,5.33613412581612
"626"," 21-1b",12,0.763839121188367,5.792510010186,62.8602562544052,5.04965805537701
"627"," 21-1b",13,0.574529374464674,6.75498309312408,60.9373930630148,4.88305379757183
"628"," 21-1b",14,0.872803300132696,6.19974931296347,57.1067013750813,5.24217574891061
"629"," 21-2",1,0.624070058727039,7.78821079359764,78.5854785174119,7.04519404176119
"630"," 21-2",2,0.621989248162478,7.40894457640304,79.589601869887,7.6903599726071
"631"," 21-2",3,0.576208846454829,7.94058905426419,79.6827796816156,7.30613169450263
"632"," 21-2",4,0.543522115002534,7.87920741240962,83.1183443528445,7.07952739432975
"633"," 21-2",5,0.560796940992695,7.83004158411501,81.6735473727946,7.16453958707375
"634"," 21-2",6,0.635674243724545,7.84040194248422,82.3945590794407,7.28833155709763
"635"," 21-2",7,0.688156072428775,8.93522459972675,83.0806797119135,7.25483459149262
"636"," 21-2",8,0.565044498196368,8.19190802230603,80.0876653338462,7.28844344888114
"637"," 21-2",9,0.700371768578604,8.45331279693123,84.8253680124467,7.46496947856788
"638"," 21-2",10,0.679013801196307,8.49799474689284,83.1611840703584,7.19785774844289
"639"," 21-2",11,0.747787433362514,8.72419297846553,84.1191791035098,7.16204089399532
"640"," 21-2",12,0.659304417311566,8.526756139749,82.9608248299878,7.44452075482907
"641"," 21-2",13,0.736420110799509,8.32791234477587,78.8539517249521,7.09513168778747
"642"," 21-2",14,0.717618800176736,8.12770298518605,78.3441351554285,6.81903780412331
"643"," 21-2",15,0.705275665109929,7.9426999265136,75.967719833468,7.61283871080928
"644"," 21-2",16,0.810289597389108,7.94484106567442,79.4356372869917,6.95435788265571
"645"," 21-2",17,0.913004560993534,7.75744256396388,79.5498865284741,7.17665097195563
"646"," 21-2",18,0.7845195838533,7.84231915689061,83.125761049251,7.76165975493179
"647"," 21-2",19,0.796012958307435,8.13365730146078,81.6398507854592,7.34090034195404
"648"," 21-2",20,0.87086051954152,8.23922453729562,81.483041128816,7.59950305475253
"649"," 21-2",21,1.00510148959747,7.70008226801727,79.7854972437841,7.22175008368699
"650"," 21-2",22,0.79356943534528,7.93409520653232,75.5463905394511,7.26423143972939
"651"," 21-2",23,0.971026842187158,7.40431337117571,81.0563990848265,7.68050798412454
"652"," 21-2",24,0.666625502934908,8.69784374685485,79.1022097196043,7.2512262265778
"653"," 21-2",25,1.09009862002082,7.74681829853184,80.2478895125566,7.46614011325548
"654"," 21-2",26,0.775006441246295,7.4081001591435,80.2641074192038,7.97034913462997
"655"," 21-2",27,0.904012759472427,8.77360944465212,77.9296101266919,7.31450848367733
"656"," 21-2",28,0.873597988314564,7.84024645803186,75.8202753180618,7.29781514120919
"657"," 21-2",29,0.944082992411312,8.43864933017915,79.6624116476424,7.56346796322558
"658"," 21-2",30,0.955658971981214,8.95472785516199,84.830592578565,7.00210626357251
"659"," 21-2",31,0.941212178348404,7.50902314360912,81.2727023736266,7.48652038647425
"660"," 21-2",32,0.973645222097054,8.84707797912365,77.4921957288559,7.32680617663611
"661"," 21-2",33,0.986023678619059,7.9894133571623,83.7056495342907,7.13598841466587
"662"," 21-2",34,1.04459779434295,9.16077076749708,80.3403448079649,7.29466587000659
"663"," 21-2",35,1.01535376734551,7.5888120217411,79.3278799720284,7.40080854499185
"664"," 21-2",36,1.15787371976496,8.47742529420197,80.6410274048791,7.35301637309416
"665"," 21-2",37,1.19144454096386,8.96833740303724,81.0402774183927,7.17454231798936
"666"," 21-2",38,1.12163553158027,8.71356334868509,86.1069173708403,7.0210860762881
"667"," 21-2",39,1.09936362962438,7.92180440615501,81.6566935352185,6.97848942684523
"668"," 21-2",40,1.18219396002976,9.52239877595157,81.9027469257221,7.22852239853355
"669"," 21-2",41,0.977209406243022,9.44510780407256,79.0390834255227,7.26820397682719
"670"," 21-2",42,1.04329784486275,8.96544535632409,81.5092144044483,7.10729506745497
"671"," 21-2",43,1.19560515774165,9.11546787917295,72.7445178104213,6.97328913877864
"672"," 21-2",44,0.993195904965787,7.65951229960293,81.3473384312884,7.11092865940042
"673"," 21-2",45,1.16870591544852,9.0741271672332,78.067944240495,7.21667291563782
"674"," 21-2",46,1.28458782813258,8.28228784537772,83.3785752464555,7.32051522288347
"675"," 21-2",47,1.50815056736548,9.5854745528357,83.0488648578795,7.55208549230251
"676"," 21-2",48,1.48724158422386,8.60844925521745,80.6889796084976,7.79727764276081
"677"," 21-2",49,1.29696124990225,10.0193355043782,82.8657046735078,7.06705974695884
"678"," 21-2",50,1.45862649879455,9.31266900763346,77.2938542304617,7.23402657570805
"679"," 21-2",51,1.11813648143012,8.32195025578628,81.2093021283506,7.19242121701952
"680"," 21-2",52,1.38891517692067,8.96707371733455,79.3450613405647,7.24730959653932
"681"," 21-2",53,1.40069303495985,9.27188058439711,78.1273645123949,7.47867519476543
"682"," 21-2",54,1.32582715177329,9.93155165293346,81.5229992142544,6.98646473010131
"683"," 21-2",55,1.60927173400178,10.2628712601259,82.9488748528152,7.30412114264234
"684"," 21-2",56,1.52168006205839,9.44689336751328,78.6917984932811,7.40881754233577
"685"," 21-2",57,1.69627630404462,9.26337528486535,80.8379899746659,7.22101163629713
"686"," 21-2",58,1.1944636061531,9.51055958269148,82.3664219276762,7.33393708373256
"687"," 21-2",59,1.48226301058368,9.26940607190134,79.1703131514142,7.19334877296401
"688"," 21-2",60,1.49738581404665,8.87731634709619,85.1312631812393,7.33255395671299
"689"," 21-2",61,1.26996330599157,8.71785617825295,78.6435177226339,6.99625463457829
"690"," 21-2",62,1.31921415528492,9.50386529441681,77.5233835304702,6.9851598296408
"691"," 21-2",63,1.15133099276532,8.83565953022353,80.3045611482874,7.21045447485786
"692"," 21-2",64,1.44865555701017,9.35431210873657,78.5921401005177,7.75285896276353
"693"," 21-2",65,1.70249246738688,9.77133734994536,78.2925755810673,7.51486000296635
"694"," 21-2b",12,0.565186084859652,7.51727179038558,80.0719422303297,6.98860278657237
"695"," 21-2b",13,0.633794009091242,8.09585568634946,80.6949859012243,7.38727323663385
"696"," 21-2b",14,0.724913836618411,8.32897520050924,79.0928582839296,7.7416322715573
"697"," 21-2b",15,0.804613931241507,7.18959521394871,75.4100349713483,7.45752996249887
"698"," 21-2b",16,0.635325625027983,8.22225747631033,81.6391971650572,6.78272147705265
"699"," 21-2c",20,0.714830006682581,7.91117227996982,82.3872847728932,7.2610948166041
"700"," 21-2c",21,0.806893920764767,8.01816038968298,81.3210302230846,7.66983177866496
"701"," 21-2c",22,0.841968714346251,7.92693107976025,82.8313027171091,7.56215442444657
"702"," 21-2c",23,0.693077677331839,8.31260680364023,82.0466464707511,7.35241168600512
"703"," 21-2c",24,0.757668417421222,8.68685460173315,78.9475603778392,7.11470902170873
"704"," 21-2c",25,0.875524589580077,8.39026514677078,81.830694159149,7.54639807139436
"705"," 21-2c",26,0.854235310451661,8.17820023297125,80.0271216189648,6.79781402718445
"706"," 21-2c",27,0.957361966745411,8.3578996250151,86.6165394868188,7.15205187990275
"707"," 21-2c",28,1.10445006029761,8.65041004140027,81.0859121226566,7.3931449476319
"708"," 21-2c",29,0.734259309014453,8.60144863324161,80.6741202602533,7.34506274260568
"709"," 21-2c",30,0.871049465393903,8.32141020859575,80.8218546404097,7.10542041331135
"710"," 21-2c",31,0.883531110141313,8.89826421180291,79.9197885088305,7.33746001856417
"711"," 21-2c",32,0.795420915869517,8.38667041467268,80.2755614689543,6.98806910314223
"712"," 21-2c",33,0.96462005638013,8.59587740498737,81.2214050369318,7.48946548379997
"713"," 21-2c",34,0.915008217646621,8.76432467405474,85.7593554899834,6.97302270630926
"714"," 21-2c",35,0.986814064455373,9.15883142968184,80.4444010017083,6.98947526133466
"715"," 21-2c",36,0.948290323728924,8.58649127427994,84.5206129113095,7.08181150865171
"716"," 21-2c",37,1.11902317813766,9.05839434389643,82.7584785724082,6.88810441609099
"717"," 21-2c",38,1.09052977762368,8.48250689697959,78.5637862148588,7.76705579026082
"718"," 21-2c",39,1.15404370812148,8.1038015992166,80.0634697662235,7.29979131893252
"719"," 21-2c",40,1.25497714762061,8.35134281393574,81.0458044069522,7.34948327827818
"720"," 21-2c",41,1.25675616870164,9.21817854329861,80.6759773209435,7.42695950230431
"721"," 21-2c",42,1.27631556364076,9.03074674646725,79.7953780359963,7.31161803113839
"722"," 21-2c",43,1.09102221887128,9.08173212831994,83.3052052113776,7.21386815375722
"723"," 21-2c-1",21,0.857562703261385,8.62388755901849,80.782707109159,6.74760317174586
"724"," 21-2c-1",22,0.797217291921464,8.38200305440512,78.6435969708238,7.17318952978299
"725"," 21-2c-1",23,0.807648026821332,7.7557742833424,81.9325096759862,7.40129022036659
"726"," 21-2c-1",24,0.907666060575687,7.87534132862906,84.7676426885786,6.99100335208785
"727"," 21-2c-1",25,0.91237960800629,8.17614395320547,84.1855255640734,7.37947857947312
"728"," 21-2c-1",26,0.908143255574583,7.97084354665484,78.5399448138935,7.53209555263768
"729"," 21-2c-2",34,1.01517354961789,8.8111656798366,82.5794526379744,7.31608911181166
"730"," 21-2c-2",35,1.02199805519242,8.19910292294776,80.6266254493959,7.10461929135265
"731"," 21-2c-2",36,1.01868930071008,8.63777099322432,80.6992274660407,7.36001290908756
"732"," 21-2c-2",37,1.06667860860708,7.83107269458818,85.3160885193065,7.47211681393652
"733"," 21-2c-2",38,0.975194191783096,8.41818779099167,83.6711472665795,7.26252040455465
"734"," 21-2c-2",39,0.987557387915396,8.98560335888644,85.3843643427399,7.25118058954079
"735"," 21-2c-2",40,0.984845529106396,8.70261131888392,81.2248386854424,7.38246094398449
"736"," 21-2d",23,0.867783310361534,8.49055293178828,82.4869302385622,7.14402012498751
"737"," 21-2d",24,0.699608966463446,8.4196190453197,85.5457566588434,7.09580671346552
"738"," 21-2g",48,1.2864599464193,9.78728861168677,81.6156159805208,7.21736408823326
"739"," 21-2g",49,1.27655792797262,9.38647495382469,81.018226362941,7.73353479402227
"740"," 21-2g",50,1.13076146090643,9.35903646734085,78.0941577770001,7.46529267532426
"741"," 21-4",1,0.530482878228105,6.7435306319188,62.0441021539986,5.97698335847717
"742"," 21-4",2,0.641921956187035,6.6115533750301,66.7377309374147,5.86604375887176
"743"," 21-4",3,0.481826516041996,6.09782813726937,65.3676373490218,5.84876292163936
"744"," 21-4",4,0.699262207954362,6.13991565315939,63.9449517161472,5.98136321189784
"745"," 21-4",5,0.531237049847113,5.893588188882,58.0054397936161,5.6924811201412
"746"," 21-4",6,0.667488199002388,6.37646389783042,61.0998343681253,5.56202740407509
"747"," 21-4",7,0.748119879541306,5.76441851467563,59.5580549495762,5.7923726923806
"748"," 21-4",8,0.599009028696065,5.75468716324534,64.1455295203802,6.31731721711171
"749"," 21-4",9,0.656404684883825,6.28897692077848,65.5399365029838,5.58971957350279
"750"," 21-4",10,0.661368923240577,6.73235799022454,62.1857306762959,5.95717966069761
"751"," 21-4",11,0.588449669278701,6.53211335511126,57.6403554547038,6.13952840596326
"752"," 21-4",12,0.682139450937632,6.26543189286553,63.5947151085228,5.66880894060958
"753"," 21-4",13,0.64788340106465,5.80243267291072,63.6534550842972,5.57546349438183
"754"," 21-4",14,0.704702391750302,5.89838358339105,61.2175507946031,5.44706435970919
"755"," 21-4",15,0.705583320554217,6.37244204844883,63.5392948007528,6.08320144242179
"756"," 21-4",16,0.630179905803308,6.24396106858292,64.1902169116479,5.35760766565307
"757"," 21-4",17,0.675482504667596,6.36052946341376,61.4118356816719,5.79961310694848
"758"," 21-4",18,0.793832238111574,6.44222142049293,57.7120903335919,5.72320397459248
"759"," 21-4",19,0.720114911589453,6.14448764414481,59.8703070522969,5.6892936508895
"760"," 21-4",20,0.808092127882447,6.36514545619845,67.1639526773541,5.04719138594821
"761"," 21-4",21,0.894248714917651,5.75567649149498,68.8995418989031,6.46132458560636
